"feature_id","gene_symbol","rank","baseMean","dispGeneEst","iod_fitted","cv2_fitted","local_window_left_rank","local_window_right_rank","local_window_n"
"417902","Prdm2",1,85.1891970957626,1.81965990835688,1.86558038708063,0.2532782538687,1,1885,1885
"152260","Plxna2",2,61.745808389302,1.70283658285033,1.86282122374054,0.252535458501964,1,1886,1886
"18054","Dlg2",3,66.3862375949384,1.72279474757528,1.858033563494,0.250142554714555,1,1887,1887
"412822","Faah",4,59.5801893085935,1.68014573047795,1.8540087754836,0.248616319666075,1,1888,1888
"351023","Vps18",5,54.8221309101537,1.69911034997441,1.85167082110864,0.248194990888495,1,1889,1889
"167027","RGD1563570",6,61.9023266096143,3.81838074761364,1.84931466803751,0.247661917470436,1,1890,1890
"154030","Uso1",7,50.0376408834495,1.58177893272592,1.84787430066178,0.248120706425254,1,1891,1891
"570401","Klhl34",8,49.3139466652775,1.573640539704,1.84649024938095,0.248569781310437,1,1892,1892
"59411","Cstf2t",9,47.2262328383932,1.51207343713473,1.84489661234284,0.248874597068112,1,1893,1893
"494158","Emc2",10,43.8069586894167,1.59491409274097,1.84270633218948,0.248663051558148,1,1894,1894
"319615","-",11,135.844703205955,6.84081837421202,1.84036079627631,0.248233690394424,1,1895,1895
"163094","Atp5me",12,12.968190537982,10,1.83719492859955,0.24692016811863,1,1896,1896
"2485","Ccn2",13,41.2159878177586,1.42291903458886,1.83524906623175,0.246854183734061,1,1897,1897
"482089","St13",14,42.8044913259349,1.48632440185383,1.83273631905651,0.246217642197823,1,1898,1898
"380194","Itpr2",15,42.2673683829812,1.43391870465844,1.83079905265521,0.246202103415729,1,1899,1899
"438786","Cript",16,39.9962233497865,1.49803002186469,1.82927503042916,0.246496992153201,1,1900,1900
"10226","LOC108349721",17,14.7349635593367,10,1.82699219106018,0.246141949355071,1,1901,1901
"39594","Snrpd2",18,40.1350023148429,1.77808894778067,1.82491959170073,0.245952156066139,1,1902,1902
"336561","Ncoa6",19,41.9911437148108,1.5497438800604,1.82128973323051,0.244134307194682,1,1903,1903
"193163","-",20,39.037198565945,1.37421358108491,1.81581947579745,0.243501193440812,1,1904,1904
"73573","Psmd11",21,47.4854269885165,2.00905485964428,1.81375181562417,0.24313041489916,1,1905,1905
"279612","Sars1",22,9.52455289967343,10,1.81101258547849,0.242235430548782,1,1906,1906
"416241","-",23,36.5116068380909,1.40721725088164,1.80867531774403,0.241760426974278,1,1907,1907
"279572","Celsr2",24,10.955765289347,10,1.80554628131637,0.239204466209081,1,1908,1908
