"feature_id","gene_symbol","rank","abs_loading","mu","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"322426","Uck1",1,0.0222582143809316,40.8,1.85787570334402,75.801328696436,4.32811582147142,3.70868208141012,0.619433740061308
"315962","Ppard",2,0.0207860878228889,28,1.54725072447042,43.3230202851717,3.76868414004343,3.3322045101752,0.436479629868226
"523232","-",3,0.0203950019010867,22.8,10,228,5.42934562895444,3.1267605359604,2.30258509299405
"116600","Abcc5",4,0.0198961524751581,22.4,10,224,5.41164605185504,3.10906095886099,2.30258509299405
"22463","Cox6a2",5,0.0196232914532034,23.2,2.54988655518024,59.1573680801815,4.08020114868836,3.14415227867226,0.936048870016094
"88074","Ubb",6,0.0194028123623835,42,0.934972541775983,39.2688467545913,3.67043150107419,3.73766961828337,-0.0672381172091816
"331759","Meis2",7,0.0190879944593752,61.8,0.906569534323758,56.0259972212082,4.02581581910392,4.12390336446365,-0.0980875453597282
"287232","Fam169a",8,0.0183502887519674,51.2,0.841141388556538,43.0664390940947,3.76274401847358,3.93573953204546,-0.172995513571879
"350700","Spred1",9,0.0182917490794928,32.4,1.02962815344702,33.3599521716835,3.50735614378698,3.47815842279828,0.0291977209887004
"156998","Klhl5",10,0.0181141107986023,41.2,0.996854084567445,41.0703882841787,3.71528738212827,3.71843825635548,-0.00315087422720656
"258201","Gab1",11,0.0180726588656381,37,1.19447331670988,44.1955127182654,3.78862326171873,3.61091791264422,0.177705349074509
"547868","Hs6st1",12,0.0180116755860345,14.8,2.17993521532114,32.2630411867529,3.47392233938689,2.69462718077007,0.779295158616821
"95969","Psmc5",13,0.0180080550388581,24.8,2.0509172795769,50.862748533507,3.92913079969595,3.21084365317094,0.718287146525017
"49031","Tenm4",14,0.0180074521499995,23.8,1.72254763117608,40.9966336219906,3.71348995655265,3.16968558067743,0.543804375875216
"239113","-",15,0.0179368369965604,20.6,1.56593272233909,32.2582140801852,3.47377271097198,3.02529107579554,0.448481635176449
"315170","RT1-T24-3",16,0.0179126215319572,16.8,1.41901701653449,23.8394858777795,3.17134327643523,2.82137888640921,0.349964390026012
"471171","Washc4",17,0.0178842697106936,13,1.23629920108169,16.071889614062,2.77707175927488,2.56494935746154,0.212122401813347
"255222","Pcnx2",18,0.0178276306542333,14,1.39035962201212,19.4650347081696,2.96861976416741,2.63905732961526,0.329562434552154
"514194","Iqcf3",19,0.017809477145698,17,1.4701553304216,24.9926406171672,3.21858140621797,2.83321334405622,0.385368062161753
"275298","-",20,0.0178075400893237,27.2,1.70452259326503,46.3630145368087,3.83650204087888,3.30321697330195,0.533285067576924
