"feature_id","gene_symbol","R0_1","R0_2","R0_3","R0_4","R0_5","ZT6_1","ZT6_2","ZT6_3","ZT6_4","ZT6_5"
"398438","-",49,18,8,12,3,6,10,5,5,0
"366173","-",16,8,0,5,0,4,5,8,0,19
"347489","Tnks1bp1",3,3,15,3,0,21,5,3,8,0
"30188","-",3,6,4,0,0,13,11,0,8,5
"108089","Ece2",3,12,0,44,8,8,0,0,0,13
"248006","Smad2",0,0,0,4,3,0,0,3,0,4
"103721","Zbtb20",6,0,8,4,0,14,0,5,3,9
"412727","-",19,10,0,9,0,0,0,3,0,4
"279673","Gpsm2",13,13,3,21,0,4,0,9,13,13
"231852","-",4,0,16,4,0,7,7,7,12,0
"440830","Kcnk3",3,7,13,4,0,5,5,0,16,3
"393842","Alms1",0,0,0,4,3,0,0,0,3,24
"86594","Slc36a2",6,6,4,3,0,3,8,3,4,0
"439720","Strn",0,0,0,4,3,0,0,0,0,11
"415587","Oprd1",4,7,11,4,0,0,0,0,0,10
"144949","-",3,4,32,9,0,8,20,0,7,8
"229192","-",3,0,6,0,0,0,3,0,4,0
"227675","Kif5b",9,7,11,52,47,21,9,20,5,54
"50313","Lrtomt",0,0,0,5,3,0,0,0,0,10
"392415","Ggcx",24,14,9,0,5,27,13,0,18,11
"236391","Ppic",3,7,0,5,18,6,5,8,0,16
"304314","-",3,3,5,0,0,0,3,0,3,0
"485174","-",4,0,16,4,0,0,9,0,0,0
"9695","Zfp27",3,4,4,0,0,3,0,0,0,11
"22463","Cox6a2",6,7,11,16,0,7,0,6,0,3
"35381","-",4,0,16,3,0,4,7,0,0,0
"246321","-",0,8,0,11,3,6,0,0,0,11
"331251","Fibin",4,0,0,28,9,18,0,5,6,11
"428245","Adamtsl1",9,4,6,15,0,0,0,6,3,6
"109155","-",0,0,0,3,3,18,7,0,15,5
"340038","Ehmt1",5,6,5,3,0,11,3,3,0,19
"172907","LOC102557119",0,0,3,3,7,9,0,3,4,11
"253476","Ist1",233,80,144,99,29,347,153,69,219,42
"160363","Emid1",9,0,0,0,0,22,7,5,6,0
"475235","LOC120093622",0,5,0,9,3,6,3,4,0,15
"87987","Ttc19",3,4,3,0,0,6,0,0,0,12
"73356","Ksr1",0,9,40,7,20,32,20,0,23,21
"69637","Fam183a",0,5,0,5,3,13,0,3,0,5
"286173","-",5,0,0,9,15,5,0,0,0,11
"6267","-",8,4,0,0,0,7,0,4,4,9
"387773","Luc7l2",3,25,3,35,15,12,0,7,14,17
"570784","-",8,17,4,9,0,0,0,12,6,5
"62448","Fam160b1",6,7,5,6,0,0,0,0,0,10
"226961","-",17,10,0,6,0,0,0,3,0,3
"519768","-",3,3,4,0,0,0,3,0,3,0
"442715","Dus4l",4,7,16,7,0,38,28,5,27,10
"336774","Nfs1",13,7,0,4,0,4,0,5,0,3
"235979","Ccdc112",145,145,588,114,31,81,177,29,118,53
"24475","Ppp6r3",0,4,3,6,6,6,0,0,0,12
"555803","Epb41l3",73,5,10,14,4,26,14,12,30,3
"151996","-",0,4,5,12,5,22,0,4,7,17
"402903","-",6,3,5,7,0,5,0,3,3,11
"173088","Ppp4r3b",23,8,16,0,6,23,10,6,31,3
"216696","Ripk1",5,6,6,6,0,4,0,5,4,9
"297444","Gmps",45,20,72,15,7,97,50,19,74,18
"306217","-",6,4,6,4,0,8,11,3,15,3
"355065","Macrod2",18,14,41,13,3,64,34,13,34,7
"448596","Sel1l",56,41,107,26,11,204,112,27,159,44
"405589","-",0,0,0,0,6,0,0,3,0,3
"23650","Ifitm3",0,18,8,11,9,40,19,3,24,8
"537882","-",3,0,7,0,0,11,7,4,0,29
"186760","-",8,0,3,3,0,15,9,0,11,6
"373278","Mgll",15,56,85,33,3,62,89,27,103,23
"434801","Mecr",0,7,7,14,6,12,6,5,9,0
"332066","Rhov",16,35,8,56,67,40,13,27,26,152
"5055","Prkn",3,0,26,7,0,0,9,0,8,3
"175987","Hnrnpc",7,4,0,0,0,12,4,4,11,0
"70386","Akap10",0,0,0,3,3,0,0,0,0,10
"396866","Lmcd1",6,7,3,5,0,9,0,8,8,11
"440088","Slc30a6",0,19,15,26,9,48,20,17,41,5
"9591","Dpf1",0,0,0,0,6,0,0,0,0,9
"556815","-",5,0,6,4,0,0,6,6,17,0
"252068","Rnf150",0,0,0,4,3,0,0,0,0,9
"120007","LOC100362783",3,0,4,0,0,12,0,0,0,13
"518435","RGD1561444",8,5,4,12,0,9,0,7,4,8
"319481","Hsf2",4,10,0,6,18,6,0,10,13,11
"461783","-",0,0,0,0,6,5,0,0,0,10
"15581","Pcsk6",6,6,0,0,0,0,0,0,0,10
"551072","Ccnyl1",0,7,0,0,8,6,0,0,0,10
"256614","Hmox1",0,4,0,0,7,0,0,3,0,3
"403423","Osgin2",0,4,0,5,3,0,0,0,0,10
"398668","Zfp384",6,7,0,0,0,14,0,5,3,8
"199929","Sgcz",0,3,0,4,3,0,0,4,0,3
"522991","Imp3",34,24,79,20,7,130,70,22,158,30
"112303","RGD1559516",0,10,0,11,3,12,0,3,4,10
"349710","LOC100362814",6,7,8,12,0,3,9,17,16,0
"396836","Grm7",11,12,0,4,0,3,3,0,3,0
"290292","-",0,0,0,0,6,6,0,0,0,10
"357695","-",0,4,0,3,4,3,0,0,0,10
"557507","RGD1564613",4,7,0,17,14,9,3,15,13,32
"170504","Zfyve28",82,42,155,20,20,300,149,38,124,46
"89420","Rabep1",8,39,6,46,38,43,15,40,7,65
"26294","Sdhaf2",0,8,0,3,4,17,3,4,15,0
"183098","Hs6st3",42,25,63,15,8,30,62,12,51,18
"421766","Fam110b",25,28,58,3,8,143,52,14,79,23
"174797","-",0,0,6,3,9,0,0,3,5,9
"152864","Zfp326",0,6,5,3,10,4,0,0,0,10
"276700","Arhgef11",5,7,8,6,0,10,7,4,4,0
"253213","Pdf",0,0,0,3,3,0,0,3,0,3
"241315","Galnt1",0,0,0,0,5,7,0,3,0,4
"265318","Gtf2h2",4,6,0,23,9,6,0,8,4,7
"492582","Ctdsp2",0,0,0,3,3,23,0,0,0,12
"447480","Cox16",4,0,3,0,0,12,0,5,3,7
"249650","Usb1",11,0,4,7,0,15,5,0,0,0
"124510","Arhgef18",13,32,131,22,3,207,64,24,151,33
"333358","Cops2",8,0,0,0,0,0,3,0,3,0
"23980","-",5,5,5,6,0,15,12,11,6,0
"397782","Marchf8",27,33,30,0,10,83,38,7,88,28
"577672","Fmr1",13,0,14,0,3,20,10,0,13,7
"471062","Rfx4",4,5,4,15,21,19,3,13,11,43
"236038","LOC102547034",0,0,0,4,3,27,0,0,3,24
"52610","Prkcb",518,341,1007,163,147,1767,887,283,1275,301
"452527","Camkmt",20,9,0,10,0,3,0,3,0,3
"96468","Amz2",35,57,11,124,94,104,21,67,43,222
"309884","Rsph1",18,29,12,64,73,65,6,42,30,74
"95296","Prp2l1",0,0,0,3,3,0,0,0,0,9
"209320","Sgcz",0,0,0,0,5,6,0,0,0,11
"579115","Dkc1",0,5,42,61,9,120,33,9,57,18
"62409","Adrb1",0,7,4,0,14,0,0,3,3,8
"332384","Ttbk2",108,43,181,36,25,332,146,47,246,57
"180211","Pcdh20",10,6,3,9,0,10,4,11,0,10
"18916","Arhgef17",8,44,9,39,48,18,3,12,24,60
"148888","Vamp4",0,5,0,6,3,8,0,4,5,10
"456026","-",0,5,0,0,6,0,0,0,0,10
"160302","Gas2l1",3,3,5,0,0,9,0,0,0,9
"399570","-",25,19,72,28,4,23,31,3,17,10
"561978","LOC367856",0,23,45,22,13,71,41,20,80,14
"487951","LOC691921",0,0,0,0,6,0,0,0,0,8
"250300","-",6,0,4,3,0,4,0,0,3,23
"450806","Cdca4",3,0,28,8,0,47,24,7,29,7
"152636","Mtf2",0,0,3,0,8,10,0,4,3,10
"344617","Tank",0,11,0,0,6,0,0,4,0,3
"394248","Gfpt1",47,5,3,3,3,21,6,0,14,6
"273888","-",7,0,0,0,0,0,0,0,0,10
"499746","LOC108351548",6,3,6,4,0,0,6,0,0,0
"340864","Setx",35,19,22,23,4,53,37,9,35,10
"246880","Sec11c",0,0,9,14,5,35,8,3,30,4
"497609","Srebf2",7,0,0,0,0,0,0,0,0,10
"332926","Frmd5",0,3,6,5,9,16,0,0,11,41
"16823","Ap3s2",3,8,24,7,0,10,6,0,8,4
"237248","-",3,0,12,4,0,0,3,0,4,0
"496648","LOC120093688",0,3,0,0,7,0,0,0,0,8
"507524","LOC100125362",125,68,42,56,11,61,38,26,40,8
"484249","Amigo2",0,3,7,3,10,8,0,12,15,10
"423086","Fbxl4",6,3,4,8,0,3,3,0,3,0
"506910","Ncam1",6,7,7,11,0,3,0,7,3,5
"201385","Slc20a2",0,0,4,0,14,0,3,3,11,0
"274301","-",4,13,5,4,0,6,5,4,8,0
"297284","-",547,292,2478,426,150,527,1220,228,744,317
"148993","Kifap3",6,4,0,0,0,0,0,3,0,3
"321003","Hnmt",0,14,0,11,3,9,3,3,0,15
"534721","Kcnq5",0,0,0,0,5,0,0,0,0,9
"544730","Plcl2",0,5,46,12,14,67,34,3,67,29
"131917","LOC680491",18,59,25,147,78,77,20,53,29,158
"327752","Chn1",211,122,308,110,46,614,270,125,641,102
"342597","Rabgap1",138,62,204,42,35,293,174,78,232,47
"570390","Klhl34",7,8,0,0,0,9,0,0,0,9
"559737","-",0,3,28,35,8,14,7,0,0,74
"497688","Smdt1",356,1320,448,1763,2189,1476,419,976,641,2866
"325942","LOC103691811",204,138,244,118,37,100,193,102,351,54
"191748","Ndfip2",3,12,0,10,13,10,0,7,3,5
"222604","LOC102552000",3,0,15,6,0,23,18,6,17,3
"147592","Nmnat2",8,3,3,4,0,10,0,0,4,22
"378217","Kcna1",7,3,5,6,0,13,8,5,3,0
"549578","Mob4",26,11,73,12,5,118,45,10,86,28
"488921","-",3,4,4,0,0,12,0,0,0,9
"390409","Avl9",11,6,27,0,5,46,20,12,38,5
"108017","Ephb3",26,32,11,74,89,36,16,27,11,105
"58728","Apba1",0,7,0,11,3,0,0,0,0,7
"557976","Syp",6,11,6,14,0,23,14,0,33,19
"149560","Uhmk1",8,12,4,19,0,6,0,5,3,7
"87943","Specc1",0,0,3,7,4,22,0,4,12,18
"147534","Nmnat2",5,4,0,0,0,5,0,0,3,25
"65600","Tmem204",0,3,0,0,5,4,0,3,0,4
"475023","Xpot",6,3,3,6,0,0,0,0,0,10
"305841","Ppp3ca",25,36,8,308,46,31,4,28,19,44
"325807","Acvr1c",6,3,4,11,0,10,0,3,0,5
"524280","Mtfmt",6,0,18,22,0,6,3,3,3,37
"155648","Srd5a3",0,0,0,0,4,3,3,0,3,0
"542067","Per2",0,12,4,16,6,11,5,6,7,0
"396045","Cntn4",5,9,0,0,0,0,0,3,0,3
"274589","P2ry13",3,7,4,0,0,8,3,4,10,0
"96935","Cd300e",6,5,17,16,42,24,17,0,14,11
"121354","Tmem132d",5,3,5,4,0,0,0,0,4,21
"572838","Pbdc1",7,6,0,0,0,8,4,3,6,0
"145137","Rab3gap1",0,3,0,6,3,10,0,3,4,9
"325801","Cytip",21,21,67,28,3,11,29,7,38,11
"199086","Casp3",9,0,3,6,0,8,0,0,0,10
"111748","Chaf1b",0,0,0,0,5,0,0,3,3,7
"364659","LOC102549955",6,0,8,3,0,0,5,0,12,4
"169685","Bod1l1",36,52,31,106,143,75,11,31,43,184
"417945","Prdm2",9,9,6,24,0,0,10,11,8,0
"295618","Abhd18",16,0,0,4,0,6,0,0,0,10
"234914","Pcdh12",0,0,0,0,6,9,0,0,3,19
"349778","Qser1",3,3,0,4,12,0,3,0,3,0
"75532","Scpep1",8,0,3,8,0,3,0,0,3,24
"493006","LOC685130",0,7,0,10,3,7,4,6,10,0
"572918","LOC498424",17,6,6,0,4,4,6,6,11,0
"380929","-",4,0,6,4,0,0,3,0,4,0
"311010","LOC100364062",9,7,0,4,0,21,6,0,13,4
"100724","Ltn1",3,0,13,6,0,19,12,0,17,9
