"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_standard_call","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R0_1","R0_2","R0_3","R0_4","R0_5","ZT6_1","ZT6_2","ZT6_3","ZT6_4","ZT6_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT0_ZT6_raw_dataset","4123","Rgs17",22.0100322957474,1.28039626057933,"upregulated",0.273378181231969,0.000210424016543747,0.220461242132884,0.000153127371873341,0.148966562392506,4.88464409233176,0.000532546091058572,3.27364279873213,0.959608488521136,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.75440895327682,0.473376262136644,3.70616165956035,TRUE,TRUE,3.67690469390434,1,0.959608488521136,TRUE,FALSE,50.9357955143557,22.3117216419304,29.4794773792714,36.4687264044218,30.7165573890172,12.0603296980504,4.82034694774832,14.1431193709485,10.3951906649366,8.76905794679368,0.0439490227081128,0.499303627752137,0.208995416150178,8,FALSE,0.656667749993529,3.81494717121531
"RT0_ZT6_raw_dataset","11310","Prmt1",76.0492955307396,2.37180581511379,"upregulated",9.00466392881246e-08,1.47188910456303e-12,2.31314732227603e-08,4.84945417156268e-13,3.80626035854425e-09,29.2071452849217,0.000532546091058572,3.27364279873213,0.999999999963484,0.013589574572111,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",3.16378564419566,0.447044693482473,7.07711262502594,TRUE,TRUE,11.8321249094894,0.013589574572111,0.999999999963484,FALSE,TRUE,225.390895151024,157.297637575609,137.921840595877,82.4887859147637,81.4656522056542,14.9548088255825,15.666127580182,9.90018355966395,27.9870517902138,7.41997210882542,0.186327007475914,0.238661528402939,0.206881162499772,10,FALSE,7.63579670652292,12
"RT0_ZT6_raw_dataset","17379","Tlnrd1",5.85293302781142,-1.07804851712563,"downregulated",0.143046311438116,7.33023439558168e-05,0.142383809690431,5.10726795956984e-05,0.0833700662162392,4.62678086780845,0.000532546091058572,3.27364279873213,0.999761504817185,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",-5.84500810309491,1.47403768424412,-3.96530439185632,TRUE,TRUE,4.1348821378991,1,0.999761504817185,FALSE,TRUE,0,0,0,0,0,15.4372220135045,8.43560715855955,0,23.18927148332,11.4672296227302,1.74379718041939,1.51186225817767,1.57130783326825,8,FALSE,0.84653939104927,4.29181135571218
"RT0_ZT6_raw_dataset","18017","Dlg2",7.67526291453783,1.08402701175057,"upregulated",0.13247148703303,1.14960929842182e-05,0.0516190997981374,7.41666234804761e-06,0.0248132071150154,5.56083254228656,0.000532546091058572,3.27364279873213,0.999999999963484,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",6.61378150000874,1.50760990262716,4.38693158520886,TRUE,TRUE,4.93944973214162,1,0.999999999963484,FALSE,TRUE,43.2954261872023,18.9649633956408,0,7.81472708666182,6.6775124758733,0,0,0,0,0,3.02260534778588,1.18436233464175,1.69321752123702,9,FALSE,1.2871895735254,5.12979149228626
"RT0_ZT6_raw_dataset","24364","Ano1",3.20837334201468,-1.05577959627773,"downregulated",0.336514958252162,0.000454290073777092,0.297297698647112,0.000341191181064682,0.212833547922592,3.66039018594645,0.000532546091058572,3.27364279873213,0.998547567703282,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-4.95584405287668,1.41338941484867,-3.50635430038741,TRUE,TRUE,3.3426667524016,1,0.998547567703282,TRUE,FALSE,0,0,0,0,0,4.82413187922015,7.23052042162247,8.4858716225691,4.79778030689379,6.7454291898413,1e-08,2.64882423316673,1.32865803075296,9,FALSE,0.526808452613861,3.46700220278131
"RT0_ZT6_raw_dataset","33321","Lama2",29.6680534204169,-1.16048372406395,"downregulated",0.74348565572302,0.00122886267649533,0.502679038669565,0.000961109903498514,0.363122289951701,3.50144276456107,0.000532546091058572,3.27364279873213,0.931986563935667,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.67207076451319,0.517333448578451,-3.23209482995498,TRUE,TRUE,2.91049664613915,1,0.931986563935667,TRUE,FALSE,14.0073437664478,8.92468865677215,21.0567695566224,16.4977571829527,10.6840199613973,62.7137144298619,25.3068214756787,15.5574313080434,67.9685543476621,53.9634335187304,0.196181596626937,0.404623715049638,0.272254123559992,9,FALSE,0.298709224141212,3.01722694765524
"RT0_ZT6_raw_dataset","39530","Rsph6a",37.3036299952487,1.10951937965653,"upregulated",0.74348565572302,0.00138391733662051,0.513736183248198,0.00108760656212326,0.386095858777693,3.28809194869072,0.000532546091058572,3.27364279873213,0.90812746142103,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.53524587081025,0.480066706328355,3.19798446876708,TRUE,TRUE,2.85888985014063,1,0.90812746142103,TRUE,FALSE,47.115610850779,26.7740659703165,60.0117932363739,87.6986039725383,54.755602302161,6.27137144298619,22.8966480018045,21.2146790564228,19.9907512787241,26.3071738403811,0.184396339586428,0.348924033691029,0.243256350178771,9,FALSE,0.289259845154329,2.96352818074128
"RT0_ZT6_raw_dataset","41106","-",23.4099267092606,1.49552309384409,"upregulated",0.143046311438116,8.48099165830781e-05,0.142383809690431,5.94477624613621e-05,0.0885759471511008,6.3198779318135,0.000532546091058572,3.27364279873213,0.995923535631549,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",2.76698169246783,0.703997604502289,3.93038509615956,TRUE,TRUE,4.07155336395185,1,0.995923535631549,FALSE,TRUE,33.1082670843312,22.3117216419304,48.4305699802316,34.7321203851637,65.4396222635583,0,4.82034694774832,4.24293581128455,13.5937108695324,7.41997210882542,0.53866990932445,0.477369237426463,0.50749040412354,7,FALSE,0.84653939104927,4.22586448703303
"RT0_ZT6_raw_dataset","43356","-",5.95486720931018,1.30009286127291,"upregulated",0.273378181231969,0.000196614099352095,0.220461242132884,0.000142678936534635,0.144162155790063,4.99968928830571,0.000532546091058572,3.27364279873213,0.999100279978751,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",4.76501094574159,1.27977212870874,3.72332764470296,TRUE,TRUE,3.70638534178742,1,0.999100279978751,TRUE,FALSE,26.7412926450367,5.5779304104826,4.21135391132449,9.55133310592001,12.0195224565719,1.44723956376604,0,0,0,0,0.584052833001829,1.48825066864027,1.0805198906737,9,FALSE,0.656667749993529,3.84564013635962
"RT0_ZT6_raw_dataset","50319","Lrrc51",7.64146732646333,1.08395190918232,"upregulated",0.74348565572302,0.00121062549003374,0.502679038669565,0.000946272276674431,0.360232559205688,3.27785310377554,0.000532546091058572,3.27364279873213,0.994427891901116,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",3.93709954764253,1.2165190759787,3.23636482598934,TRUE,TRUE,2.91699018614422,1,0.994427891901116,TRUE,FALSE,22.92110798146,12.2714469030617,8.42270782264897,28.65399931776,0,1.44723956376604,0,0,0,2.69817167593652,1.42479976370065,1.18901434858083,1.28397441519157,5,FALSE,0.298709224141212,3.0239838834254
"RT0_ZT6_raw_dataset","89672","Ankfy1",6.71501083572064,1.12253957623165,"upregulated",0.74348565572302,0.00140566039131256,0.513736183248198,0.0011053920626718,0.38910530410062,3.31876991283222,0.000532546091058572,3.27364279873213,0.991976973740052,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",3.52895266486846,1.1050470882291,3.19348623462173,TRUE,TRUE,2.85211959254123,1,0.991976973740052,TRUE,FALSE,28.0146875328956,6.69351649257912,7.36986934481785,6.07812106740364,13.3550249517466,0,3.61526021081124,0,0,2.02362875695239,0.637888961187315,1.33477911833925,1.01617753433527,7,FALSE,0.289259845154329,2.95648365821834
"RT0_ZT6_raw_dataset","92794","-",13.1196244409709,1.32859363351103,"upregulated",0.413003804267246,0.000594906504263062,0.332266986412994,0.000451750223136038,0.240966988609453,4.4442807214299,0.000532546091058572,3.27364279873213,0.983540441734629,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",2.41622196250133,0.703632500373431,3.43392603556402,TRUE,TRUE,3.22555128279782,1,0.983540441734629,TRUE,FALSE,29.2880824207545,8.92468865677215,20.0039310787913,32.9955143659055,20.0325374276199,2.89447912753209,3.61526021081124,0,3.99815025574483,9.44360086577781,0.242717125150164,0.747863274467407,0.464633771150995,5,FALSE,0.478512807475198,3.34510162425297
"RT0_ZT6_raw_dataset","94399","Thra",6.22138252877447,-1.21526007820272,"downregulated",0.74348565572302,0.0016619819433427,0.551873017472826,0.0013158503423798,0.421216936557941,3.50091333675989,0.000532546091058572,3.27364279873213,0.988217555421465,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-3.17157911182874,1.00851411224922,-3.14480389843567,TRUE,TRUE,2.77937369893291,1,0.988217555421465,TRUE,FALSE,0,0,3.15851543349337,2.60490902888727,0,6.75378463090821,13.2559541063079,12.7288074338537,13.5937108695324,10.1181437847619,0.0488913239957775,1.43017232635481,0.733543650869878,11,FALSE,0.258160839218167,2.88079350219213
"RT0_ZT6_raw_dataset","95337","Arf2",17.2272076886114,-1.24756039049793,"downregulated",0.74348565572302,0.000995545557757093,0.447014177512331,0.000772001795189103,0.322683786708141,3.88288411626573,0.000532546091058572,3.27364279873213,0.96498268126292,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-2.02635248584686,0.61557908389114,-3.29178254894249,TRUE,TRUE,3.00193886117168,1,0.96498268126292,TRUE,FALSE,6.36697443929446,6.69351649257912,12.6340617339735,7.81472708666182,0,33.286509966619,36.1526021081124,19.8003671193279,31.9852020459586,17.5381158935874,0.119009657661909,0.601139293419407,0.356689732270381,9,FALSE,0.349678702555468,3.11238168976813
"RT0_ZT6_raw_dataset","95976","Psmc5",5.13335756553805,-0.979080892855854,"downregulated",0.273378181231969,0.000203808263896602,0.220461242132884,0.000148118348871851,0.146708701771709,3.74928369432221,0.000532546091058572,3.27364279873213,0.999457216604953,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-5.65736708085625,1.52315245882169,-3.71424872677078,TRUE,FALSE,3.69077821045751,1,0.999457216604953,TRUE,FALSE,0,0,0,0,0,17.3668747651925,7.23052042162247,0,19.9907512787241,6.7454291898413,1.84324547946294,1.70521587280501,1.74278239226375,8,FALSE,0.656667749993529,3.82939113783135
"RT0_ZT6_raw_dataset","101579","-",65.5720722782362,1.1817518401794,"upregulated",0.74348565572302,0.00179420971575195,0.569152792951651,0.00142494247485403,0.435674799316285,3.36350524023911,0.000532546091058572,3.27364279873213,0.957875736979002,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",2.01197053573931,0.644379531203903,3.12233775020804,TRUE,TRUE,2.74612679592359,1,0.957875736979002,TRUE,FALSE,230.484474702459,64.7039927615981,73.6986934481785,138.928481540655,17.3615324372706,11.5779165101284,15.666127580182,28.286238741897,65.5696641942152,9.44360086577781,0.630938922627038,0.255623764925417,0.475971324965051,10,FALSE,0.244771128634866,2.84620266783634
